ts,IP_src,IP_dst,pck_size,IP_flags,IP_Z,IP_MF,IP_DF,TCP_dataofs,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,sport_class,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity
1559706259.255412,111.240.38.199,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4023,12,5916,19604,5916,19604,0,0,111.240.38.199,192.168.0.24,TCP,1,1
1559706259.255486,111.219.248.45,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2455,12,4919,19604,4919,19604,0,0,111.219.248.45,192.168.0.24,TCP,1,1
1559706259.255563,111.25.141.101,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5576,12,8695,19604,8695,19604,0,0,111.25.141.101,192.168.0.24,TCP,1,1
1559706259.25592,111.131.239.92,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1985,12,4385,19604,4385,19604,0,0,111.131.239.92,192.168.0.24,TCP,1,1
1559706259.256273,192.168.0.24,111.208.48.44,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2546,19604,2546,0,0,192.168.0.24,111.208.48.44,TCP,3744,2998
1559706259.256874,192.168.0.24,111.131.182.120,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7522,19604,7522,0,0,192.168.0.24,111.131.182.120,TCP,3745,2999
1559706259.257219,192.168.0.24,111.183.252.134,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4189,19604,4189,0,0,192.168.0.24,111.183.252.134,TCP,3746,3000
1559706259.257561,192.168.0.24,111.240.38.199,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5916,19604,5916,0,0,192.168.0.24,111.240.38.199,TCP,3747,3000
1559706259.257898,192.168.0.24,111.219.248.45,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4919,19604,4919,0,0,192.168.0.24,111.219.248.45,TCP,3748,3000
1559706259.257972,192.168.0.24,111.25.141.101,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8695,19604,8695,0,0,192.168.0.24,111.25.141.101,TCP,3749,3000
1559706259.258344,192.168.0.24,111.131.239.92,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4385,19604,4385,0,0,192.168.0.24,111.131.239.92,TCP,3750,3001
1559706259.259816,111.135.202.54,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5114,12,4568,19604,4568,19604,0,0,111.135.202.54,192.168.0.24,TCP,1,1
1559706259.262493,192.168.0.24,111.135.202.54,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4568,19604,4568,0,0,192.168.0.24,111.135.202.54,TCP,3751,3002
1559706259.264706,111.57.101.236,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2480,12,6003,19604,6003,19604,0,0,111.57.101.236,192.168.0.24,TCP,1,1
1559706259.265936,192.168.0.24,111.57.101.236,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6003,19604,6003,0,0,192.168.0.24,111.57.101.236,TCP,3752,3003
1559706259.269504,111.57.242.240,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7559,12,2657,19604,2657,19604,0,0,111.57.242.240,192.168.0.24,TCP,1,1
1559706259.270373,192.168.0.24,111.57.242.240,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2657,19604,2657,0,0,192.168.0.24,111.57.242.240,TCP,3753,3003
1559706259.276897,111.47.255.143,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3724,12,5149,19604,5149,19604,0,0,111.47.255.143,192.168.0.24,TCP,1,1
1559706259.277833,192.168.0.24,111.47.255.143,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5149,19604,5149,0,0,192.168.0.24,111.47.255.143,TCP,3754,3004
1559706259.279005,111.190.68.74,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7333,12,6381,19604,6381,19604,0,0,111.190.68.74,192.168.0.24,TCP,1,1
1559706259.280042,192.168.0.24,111.190.68.74,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6381,19604,6381,0,0,192.168.0.24,111.190.68.74,TCP,3755,3005
1559706259.283829,111.193.203.30,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3176,12,3051,19604,3051,19604,0,0,111.193.203.30,192.168.0.24,TCP,1,1
1559706259.284968,192.168.0.24,111.193.203.30,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3051,19604,3051,0,0,192.168.0.24,111.193.203.30,TCP,3756,3006
1559706259.314731,111.158.91.24,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1972,12,8013,19604,8013,19604,0,0,111.158.91.24,192.168.0.24,TCP,1,1
1559706259.314815,111.10.120.4,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1464,12,5000,19604,5000,19604,0,0,111.10.120.4,192.168.0.24,TCP,1,1
1559706259.31518,111.61.139.184,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4170,12,7820,19604,7820,19604,0,0,111.61.139.184,192.168.0.24,TCP,1,1
1559706259.315253,111.101.49.155,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4447,12,8946,19604,8946,19604,0,0,111.101.49.155,192.168.0.24,TCP,1,1
1559706259.315325,111.134.33.98,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6882,12,6030,19604,6030,19604,0,0,111.134.33.98,192.168.0.24,TCP,1,1
1559706259.315399,111.220.17.175,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6981,12,7174,19604,7174,19604,0,0,111.220.17.175,192.168.0.24,TCP,1,1
1559706259.315741,192.168.0.24,111.158.91.24,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8013,19604,8013,0,0,192.168.0.24,111.158.91.24,TCP,3757,3007
1559706259.316088,192.168.0.24,111.10.120.4,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5000,19604,5000,0,0,192.168.0.24,111.10.120.4,TCP,3758,3007
1559706259.317932,111.177.59.120,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7561,12,5715,19604,5715,19604,0,0,111.177.59.120,192.168.0.24,TCP,1,1
1559706259.320162,192.168.0.24,111.61.139.184,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7820,19604,7820,0,0,192.168.0.24,111.61.139.184,TCP,3759,3008
1559706259.320284,192.168.0.24,111.101.49.155,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8946,19604,8946,0,0,192.168.0.24,111.101.49.155,TCP,3760,3008
1559706259.320358,192.168.0.24,111.134.33.98,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6030,19604,6030,0,0,192.168.0.24,111.134.33.98,TCP,3761,3009
1559706259.320431,192.168.0.24,111.220.17.175,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7174,19604,7174,0,0,192.168.0.24,111.220.17.175,TCP,3762,3009
1559706259.320808,192.168.0.24,111.177.59.120,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5715,19604,5715,0,0,192.168.0.24,111.177.59.120,TCP,3763,3009
1559706259.322756,111.58.105.249,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3487,12,2132,19604,2132,19604,0,0,111.58.105.249,192.168.0.24,TCP,1,1
1559706259.323965,192.168.0.24,111.58.105.249,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2132,19604,2132,0,0,192.168.0.24,111.58.105.249,TCP,3764,3009
1559706259.327632,111.37.71.39,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6329,12,4974,19604,4974,19604,0,0,111.37.71.39,192.168.0.24,TCP,1,1
1559706259.330773,192.168.0.24,111.37.71.39,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4974,19604,4974,0,0,192.168.0.24,111.37.71.39,TCP,3765,3010
1559706259.333462,111.236.224.56,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6962,12,6788,19604,6788,19604,0,0,111.236.224.56,192.168.0.24,TCP,1,1
1559706259.334625,192.168.0.24,111.236.224.56,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6788,19604,6788,0,0,192.168.0.24,111.236.224.56,TCP,3766,3010
1559706259.339265,111.187.6.181,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1512,12,7399,19604,7399,19604,0,0,111.187.6.181,192.168.0.24,TCP,1,1
1559706259.34054,192.168.0.24,111.187.6.181,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7399,19604,7399,0,0,192.168.0.24,111.187.6.181,TCP,3767,3010
1559706259.349972,111.71.211.3,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2649,12,7721,19604,7721,19604,0,0,111.71.211.3,192.168.0.24,TCP,1,1
1559706259.350953,192.168.0.24,111.71.211.3,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7721,19604,7721,0,0,192.168.0.24,111.71.211.3,TCP,3768,3010
1559706259.369122,111.75.102.163,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3037,12,1691,19604,1691,19604,0,0,111.75.102.163,192.168.0.24,TCP,1,1
1559706259.369207,111.203.146.64,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6837,12,2803,19604,2803,19604,0,0,111.203.146.64,192.168.0.24,TCP,1,1
1559706259.370218,192.168.0.24,111.75.102.163,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1691,19604,1691,0,0,192.168.0.24,111.75.102.163,TCP,3769,3011
1559706259.370839,192.168.0.24,111.203.146.64,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2803,19604,2803,0,0,192.168.0.24,111.203.146.64,TCP,3770,3012
1559706259.371238,111.85.92.190,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2741,12,5769,19604,5769,19604,0,0,111.85.92.190,192.168.0.24,TCP,1,1
1559706259.371313,111.105.149.56,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6005,12,4516,19604,4516,19604,0,0,111.105.149.56,192.168.0.24,TCP,1,1
1559706259.371884,192.168.0.24,111.85.92.190,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5769,19604,5769,0,0,192.168.0.24,111.85.92.190,TCP,3771,3013
1559706259.372379,192.168.0.24,111.105.149.56,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4516,19604,4516,0,0,192.168.0.24,111.105.149.56,TCP,3772,3014
1559706259.379412,111.192.119.35,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2437,12,8640,19604,8640,19604,0,0,111.192.119.35,192.168.0.24,TCP,1,1
1559706259.379534,111.181.45.168,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8300,12,2049,19604,2049,19604,0,0,111.181.45.168,192.168.0.24,TCP,1,1
1559706259.380591,192.168.0.24,111.192.119.35,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8640,19604,8640,0,0,192.168.0.24,111.192.119.35,TCP,3773,3015
1559706259.381,192.168.0.24,111.181.45.168,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2049,19604,2049,0,0,192.168.0.24,111.181.45.168,TCP,3774,3016
1559706259.381752,111.150.104.148,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8238,12,5813,19604,5813,19604,0,0,111.150.104.148,192.168.0.24,TCP,1,1
1559706259.382882,192.168.0.24,111.150.104.148,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5813,19604,5813,0,0,192.168.0.24,111.150.104.148,TCP,3775,3017
1559706259.386632,111.20.204.246,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1104,12,8693,19604,8693,19604,0,0,111.20.204.246,192.168.0.24,TCP,1,1
1559706259.387652,192.168.0.24,111.20.204.246,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8693,19604,8693,0,0,192.168.0.24,111.20.204.246,TCP,3776,3018
1559706259.391269,111.146.136.50,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1696,12,6613,19604,6613,19604,0,0,111.146.136.50,192.168.0.24,TCP,1,1
1559706259.392459,192.168.0.24,111.146.136.50,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6613,19604,6613,0,0,192.168.0.24,111.146.136.50,TCP,3777,3019
1559706259.396251,111.210.234.122,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5039,12,1138,19604,1138,19604,0,0,111.210.234.122,192.168.0.24,TCP,1,1
1559706259.397001,192.168.0.24,111.210.234.122,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1138,19604,1138,0,0,192.168.0.24,111.210.234.122,TCP,3778,3020
1559706259.400873,111.219.89.100,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6736,12,8380,19604,8380,19604,0,0,111.219.89.100,192.168.0.24,TCP,1,1
1559706259.405962,192.168.0.24,111.219.89.100,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8380,19604,8380,0,0,192.168.0.24,111.219.89.100,TCP,3779,3020
1559706259.431192,111.38.171.199,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8288,12,8813,19604,8813,19604,0,0,111.38.171.199,192.168.0.24,TCP,1,1
1559706259.43131,111.233.70.200,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5967,12,4297,19604,4297,19604,0,0,111.233.70.200,192.168.0.24,TCP,1,1
1559706259.431478,111.177.125.58,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8801,12,6538,19604,6538,19604,0,0,111.177.125.58,192.168.0.24,TCP,1,1
1559706259.431553,111.179.127.209,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3966,12,8234,19604,8234,19604,0,0,111.179.127.209,192.168.0.24,TCP,1,1
1559706259.431625,111.128.61.88,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6450,12,4368,19604,4368,19604,0,0,111.128.61.88,192.168.0.24,TCP,1,1
1559706259.431699,111.203.199.1,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1588,12,6258,19604,6258,19604,0,0,111.203.199.1,192.168.0.24,TCP,1,1
1559706259.432152,192.168.0.24,111.38.171.199,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8813,19604,8813,0,0,192.168.0.24,111.38.171.199,TCP,3780,3020
1559706259.43263,192.168.0.24,111.233.70.200,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4297,19604,4297,0,0,192.168.0.24,111.233.70.200,TCP,3781,3020
1559706259.432985,192.168.0.24,111.177.125.58,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6538,19604,6538,0,0,192.168.0.24,111.177.125.58,TCP,3782,3021
1559706259.433435,192.168.0.24,111.179.127.209,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8234,19604,8234,0,0,192.168.0.24,111.179.127.209,TCP,3783,3022
1559706259.433509,192.168.0.24,111.128.61.88,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4368,19604,4368,0,0,192.168.0.24,111.128.61.88,TCP,3784,3023
1559706259.433849,192.168.0.24,111.203.199.1,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6258,19604,6258,0,0,192.168.0.24,111.203.199.1,TCP,3785,3024
1559706259.436314,111.94.147.61,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2225,12,6284,19604,6284,19604,0,0,111.94.147.61,192.168.0.24,TCP,1,1
1559706259.437398,192.168.0.24,111.94.147.61,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6284,19604,6284,0,0,192.168.0.24,111.94.147.61,TCP,3786,3025
1559706259.439021,111.192.66.109,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1595,12,2106,19604,2106,19604,0,0,111.192.66.109,192.168.0.24,TCP,1,1
1559706259.440023,192.168.0.24,111.192.66.109,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2106,19604,2106,0,0,192.168.0.24,111.192.66.109,TCP,3787,3026
1559706259.44399,111.115.218.29,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4695,12,7255,19604,7255,19604,0,0,111.115.218.29,192.168.0.24,TCP,1,1
1559706259.446665,192.168.0.24,111.115.218.29,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7255,19604,7255,0,0,192.168.0.24,111.115.218.29,TCP,3788,3027
1559706259.448732,111.214.58.131,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8768,12,6004,19604,6004,19604,0,0,111.214.58.131,192.168.0.24,TCP,1,1
1559706259.449723,192.168.0.24,111.214.58.131,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6004,19604,6004,0,0,192.168.0.24,111.214.58.131,TCP,3789,3028
1559706259.453417,111.183.22.43,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4396,12,1942,19604,1942,19604,0,0,111.183.22.43,192.168.0.24,TCP,1,1
1559706259.455972,192.168.0.24,111.183.22.43,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1942,19604,1942,0,0,192.168.0.24,111.183.22.43,TCP,3790,3028
1559706259.458681,111.226.74.10,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6895,12,3587,19604,3587,19604,0,0,111.226.74.10,192.168.0.24,TCP,1,1
1559706259.459716,192.168.0.24,111.226.74.10,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3587,19604,3587,0,0,192.168.0.24,111.226.74.10,TCP,3791,3028
1559706259.463108,111.57.47.27,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3910,12,5725,19604,5725,19604,0,0,111.57.47.27,192.168.0.24,TCP,1,1
1559706259.464937,192.168.0.24,111.57.47.27,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5725,19604,5725,0,0,192.168.0.24,111.57.47.27,TCP,3792,3028
1559706259.495301,111.145.138.189,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6752,12,1167,19604,1167,19604,0,0,111.145.138.189,192.168.0.24,TCP,1,1
1559706259.495526,111.249.124.144,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7866,12,4608,19604,4608,19604,0,0,111.249.124.144,192.168.0.24,TCP,1,1
1559706259.495599,111.0.241.107,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2060,12,5772,19604,5772,19604,0,0,111.0.241.107,192.168.0.24,TCP,1,1
1559706259.495673,111.104.55.15,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8120,12,5926,19604,5926,19604,0,0,111.104.55.15,192.168.0.24,TCP,1,1
1559706259.495746,111.197.74.2,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1113,12,7875,19604,7875,19604,0,0,111.197.74.2,192.168.0.24,TCP,1,1
1559706259.49582,111.156.241.135,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8959,12,5279,19604,5279,19604,0,0,111.156.241.135,192.168.0.24,TCP,1,1
1559706259.496503,192.168.0.24,111.145.138.189,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1167,19604,1167,0,0,192.168.0.24,111.145.138.189,TCP,3793,3028
1559706259.497145,192.168.0.24,111.249.124.144,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4608,19604,4608,0,0,192.168.0.24,111.249.124.144,TCP,3794,3028
1559706259.497489,111.117.13.124,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1632,12,2550,19604,2550,19604,0,0,111.117.13.124,192.168.0.24,TCP,1,1
1559706259.497915,192.168.0.24,111.0.241.107,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5772,19604,5772,0,0,192.168.0.24,111.0.241.107,TCP,3795,3028
1559706259.498265,192.168.0.24,111.104.55.15,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5926,19604,5926,0,0,192.168.0.24,111.104.55.15,TCP,3796,3028
1559706259.498339,192.168.0.24,111.197.74.2,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7875,19604,7875,0,0,192.168.0.24,111.197.74.2,TCP,3797,3029
1559706259.498412,192.168.0.24,111.156.241.135,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5279,19604,5279,0,0,192.168.0.24,111.156.241.135,TCP,3798,3029
1559706259.498703,192.168.0.24,111.117.13.124,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2550,19604,2550,0,0,192.168.0.24,111.117.13.124,TCP,3799,3030
1559706259.501712,111.8.237.238,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6040,12,4576,19604,4576,19604,0,0,111.8.237.238,192.168.0.24,TCP,1,1
1559706259.503068,192.168.0.24,111.8.237.238,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4576,19604,4576,0,0,192.168.0.24,111.8.237.238,TCP,3800,3030
1559706259.508024,111.188.178.250,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3251,12,2428,19604,2428,19604,0,0,111.188.178.250,192.168.0.24,TCP,1,1
1559706259.509676,192.168.0.24,111.188.178.250,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2428,19604,2428,0,0,192.168.0.24,111.188.178.250,TCP,3801,3031
1559706259.511392,111.200.239.124,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7339,12,3204,19604,3204,19604,0,0,111.200.239.124,192.168.0.24,TCP,1,1
1559706259.512442,192.168.0.24,111.200.239.124,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3204,19604,3204,0,0,192.168.0.24,111.200.239.124,TCP,3802,3031
1559706259.521507,111.38.60.254,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3604,12,4494,19604,4494,19604,0,0,111.38.60.254,192.168.0.24,TCP,1,1
1559706259.521643,111.247.107.254,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2169,12,1596,19604,1596,19604,0,0,111.247.107.254,192.168.0.24,TCP,1,1
1559706259.523603,192.168.0.24,111.38.60.254,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4494,19604,4494,0,0,192.168.0.24,111.38.60.254,TCP,3803,3031
1559706259.524343,192.168.0.24,111.247.107.254,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1596,19604,1596,0,0,192.168.0.24,111.247.107.254,TCP,3804,3031
1559706259.528275,111.43.72.10,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8073,12,8410,19604,8410,19604,0,0,111.43.72.10,192.168.0.24,TCP,1,1
1559706259.533031,111.170.91.130,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4387,12,4350,19604,4350,19604,0,0,111.170.91.130,192.168.0.24,TCP,1,1
1559706259.535305,192.168.0.24,111.43.72.10,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8410,19604,8410,0,0,192.168.0.24,111.43.72.10,TCP,3805,3032
1559706259.535825,192.168.0.24,111.170.91.130,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4350,19604,4350,0,0,192.168.0.24,111.170.91.130,TCP,3806,3033
1559706259.538821,111.34.253.24,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1401,12,2747,19604,2747,19604,0,0,111.34.253.24,192.168.0.24,TCP,1,1
1559706259.539767,192.168.0.24,111.34.253.24,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2747,19604,2747,0,0,192.168.0.24,111.34.253.24,TCP,3807,3034
1559706259.542213,111.82.121.194,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5731,12,5274,19604,5274,19604,0,0,111.82.121.194,192.168.0.24,TCP,1,1
1559706259.542814,192.168.0.24,111.82.121.194,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5274,19604,5274,0,0,192.168.0.24,111.82.121.194,TCP,3808,3035
1559706259.545212,111.121.252.19,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8756,12,2756,19604,2756,19604,0,0,111.121.252.19,192.168.0.24,TCP,1,1
1559706259.550137,192.168.0.24,111.121.252.19,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2756,19604,2756,0,0,192.168.0.24,111.121.252.19,TCP,3809,3036
1559706259.550542,111.83.218.27,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7885,12,8440,19604,8440,19604,0,0,111.83.218.27,192.168.0.24,TCP,1,1
1559706259.55118,192.168.0.24,111.83.218.27,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8440,19604,8440,0,0,192.168.0.24,111.83.218.27,TCP,3810,3037
1559706259.554889,111.194.203.98,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5799,12,3426,19604,3426,19604,0,0,111.194.203.98,192.168.0.24,TCP,1,1
1559706259.558558,192.168.0.24,111.194.203.98,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3426,19604,3426,0,0,192.168.0.24,111.194.203.98,TCP,3811,3038
1559706259.571074,111.168.183.122,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8983,12,1702,19604,1702,19604,0,0,111.168.183.122,192.168.0.24,TCP,1,1
1559706259.571159,111.165.131.63,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1235,12,3425,19604,3425,19604,0,0,111.165.131.63,192.168.0.24,TCP,1,1
1559706259.571232,111.50.214.140,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4520,12,4609,19604,4609,19604,0,0,111.50.214.140,192.168.0.24,TCP,1,1
1559706259.571587,192.168.0.24,111.168.183.122,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1702,19604,1702,0,0,192.168.0.24,111.168.183.122,TCP,3812,3039
1559706259.572164,192.168.0.24,111.165.131.63,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3425,19604,3425,0,0,192.168.0.24,111.165.131.63,TCP,3813,3040
1559706259.572584,192.168.0.24,111.50.214.140,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4609,19604,4609,0,0,192.168.0.24,111.50.214.140,TCP,3814,3041
1559706259.573976,111.68.30.46,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8043,12,4581,19604,4581,19604,0,0,111.68.30.46,192.168.0.24,TCP,1,1
1559706259.575003,192.168.0.24,111.68.30.46,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4581,19604,4581,0,0,192.168.0.24,111.68.30.46,TCP,3815,3042
